Order Date,Region,Category,Sub-Category,Sales,Profit
2015-04-13,Central,Furniture,Tables,821.3520000000001,-158.576
2015-04-13,Central,Office Supplies,Binders,17.43,8.0178
2015-04-13,Central,Technology,Phones,239.976,17.9982
2015-04-13,West,Furniture,Furnishings,37.68,15.8256
2015-04-13,West,Furniture,Tables,952.4,-112.8374
2015-04-13,West,Office Supplies,Appliances,75.84,29.5776
2015-04-13,West,Office Supplies,Paper,85.92,28.7016
2015-04-13,West,Office Supplies,Storage,10.744,0.8058
2015-04-13,West,Office Supplies,Supplies,12.88,0.3864
2015-04-13,West,Technology,Accessories,199.96,69.986
2015-04-13,West,Technology,Phones,738.4960000000001,61.3862
2015-04-14,West,Office Supplies,Appliances,35.208,2.6406
2015-04-16,Central,Technology,Accessories,43.56,-4.9005
2015-04-16,Central,Technology,Copiers,1439.968,485.9892
2015-04-16,East,Furniture,Chairs,127.764,2.8392
2015-04-16,East,Office Supplies,Appliances,45.216,4.5216
2015-04-16,East,Office Supplies,Art,7.872,1.2792
2015-04-16,East,Office Supplies,Binders,55.47,-46.225
2015-04-16,East,Office Supplies,Fasteners,24.44,2.1091
2015-04-16,East,Technology,Phones,118.782,-27.7158
2015-04-16,South,Furniture,Bookcases,523.26,125.5824
2015-04-16,South,Furniture,Furnishings,1196.86,119.686
2015-04-16,South,Office Supplies,Binders,9.14,4.57
2015-04-16,South,Technology,Phones,569.64,148.1064
2015-04-17,East,Office Supplies,Art,10.71,2.7846
2015-04-17,East,Office Supplies,Binders,62.296,21.0249
2015-04-17,East,Technology,Accessories,99.6,36.852
2015-04-17,West,Office Supplies,Appliances,1447.65,419.8185
2015-04-17,West,Office Supplies,Art,5.56,2.224
2015-04-17,West,Office Supplies,Paper,11.96,5.8604
2015-04-17,West,Technology,Accessories,323.37,129.348
2015-04-17,West,Technology,Phones,783.96,68.5965
2015-04-18,Central,Furniture,Chairs,146.676,-3.1469000000000023
2015-04-18,Central,Furniture,Furnishings,6.16,2.9568
2015-04-18,Central,Office Supplies,Art,82.224,7.3914
2015-04-18,Central,Office Supplies,Binders,44.007999999999996,8.776399999999999
2015-04-18,Central,Office Supplies,Labels,75.18,35.3346
2015-04-18,Central,Office Supplies,Paper,15.552,5.4432
2015-04-18,Central,Technology,Accessories,41.424,8.2848
2015-04-18,Central,Technology,Phones,342.736,30.599800000000002
2015-04-18,East,Office Supplies,Labels,21.93,10.3071
2015-04-18,South,Technology,Accessories,106.5,41.535
2015-04-18,West,Office Supplies,Paper,61.96,27.882
2015-04-18,West,Office Supplies,Storage,1062.61,39.4861
2015-04-19,Central,Office Supplies,Appliances,19.568,-52.8336
2015-04-19,Central,Office Supplies,Binders,310.392,-512.1468
2015-04-20,Central,Office Supplies,Envelopes,180.96,81.432
2015-04-20,Central,Office Supplies,Paper,117.456,44.046
2015-04-20,South,Furniture,Furnishings,595.38,297.69
2015-04-20,South,Office Supplies,Paper,12.96,6.2208
2015-04-20,South,Technology,Phones,287.97,77.7519
2015-04-21,South,Furniture,Chairs,191.96,51.8292
2015-04-21,South,Furniture,Furnishings,209.88,35.6796
2015-04-21,South,Office Supplies,Binders,21.3,9.798
2015-04-21,South,Technology,Phones,469.95,131.586
2015-04-22,West,Office Supplies,Art,64.14,16.6764
2015-04-22,West,Technology,Phones,88.776,7.7679
2015-04-24,East,Office Supplies,Art,25.99,7.5371
2015-04-25,Central,Furniture,Chairs,128.058,-23.7822
2015-04-25,Central,Office Supplies,Appliances,272.4,76.272
2015-04-25,Central,Office Supplies,Art,57.75,16.17
2015-04-25,Central,Office Supplies,Storage,221.024,-55.256
2015-04-25,East,Office Supplies,Appliances,206.43,90.8292
2015-04-25,West,Office Supplies,Binders,13.944,4.5318
2015-04-25,West,Office Supplies,Envelopes,21.34,9.8164
2015-04-26,Central,Furniture,Chairs,408.422,-5.8346
2015-04-26,South,Furniture,Chairs,831.936,-114.3912
2015-04-26,South,Furniture,Furnishings,97.04,1.213
2015-04-26,South,Furniture,Tables,191.5155,-76.6062
2015-04-26,South,Office Supplies,Art,2.624,0.4264
2015-04-26,South,Office Supplies,Storage,72.784,-18.196
2015-04-26,West,Furniture,Chairs,63.936,6.3936
2015-04-26,West,Office Supplies,Art,59.52,15.4752
2015-04-26,West,Office Supplies,Binders,50.352,17.6232
2015-04-26,West,Technology,Phones,311.976,38.997
2015-04-27,East,Furniture,Chairs,1267.53,316.8825
2015-04-27,East,Office Supplies,Art,22.74,8.8686
2015-04-27,East,Technology,Machines,1379.92,648.5624
2015-04-27,West,Office Supplies,Appliances,43.56,3.267
2015-04-27,West,Office Supplies,Supplies,5.84,0.73
2015-04-28,Central,Office Supplies,Appliances,195.384,21.163800000000002
2015-04-28,Central,Office Supplies,Binders,3825.1459999999997,1887.6121999999998
2015-04-28,Central,Office Supplies,Storage,23.832,2.6811
2015-04-29,East,Office Supplies,Paper,7.968,2.8884
2015-04-30,Central,Furniture,Chairs,213.115,-15.2225
2015-04-30,East,Furniture,Furnishings,65.18,27.429000000000002
2015-04-30,East,Office Supplies,Paper,6.48,3.1104
2015-04-30,East,Technology,Phones,1232.47,-197.0825
2015-04-30,West,Office Supplies,Art,34.65,9.702
2015-04-30,West,Technology,Phones,19.8,1.7325
2015-05-01,South,Furniture,Furnishings,63.552,14.2992
2015-05-01,South,Office Supplies,Art,172.704,10.794
2015-05-01,South,Office Supplies,Supplies,41.376,4.6548
2015-05-01,West,Office Supplies,Binders,12.176,4.4138
2015-05-01,West,Office Supplies,Storage,37.32,10.4496
2015-05-01,West,Office Supplies,Supplies,35.06,10.518
2015-05-01,West,Technology,Phones,88.752,11.094
2015-05-02,Central,Office Supplies,Labels,8.856,2.9889
2015-05-02,Central,Technology,Phones,158.376,13.8579
2015-05-03,East,Furniture,Chairs,844.116,-36.1764
2015-05-03,East,Office Supplies,Appliances,41.896,8.5639
2015-05-03,East,Office Supplies,Art,59.904,14.2272
2015-05-03,East,Office Supplies,Paper,7.968,2.8884
2015-05-03,East,Office Supplies,Storage,76.752,-9.594
2015-05-03,East,Technology,Accessories,27.552,-0.3444
2015-05-03,West,Furniture,Furnishings,665.88,106.5408
2015-05-03,West,Office Supplies,Art,8.82,2.5578
2015-05-03,West,Office Supplies,Binders,125.912,44.4154
2015-05-03,West,Technology,Accessories,339.96,122.3856
2015-05-04,Central,Furniture,Furnishings,22.288,-8.9152
2015-05-04,Central,Office Supplies,Art,125.93,35.2604
2015-05-04,Central,Technology,Phones,946.344,118.293
2015-05-04,East,Furniture,Furnishings,26.8,12.864
2015-05-07,Central,Furniture,Tables,244.006,-31.3722
2015-05-07,Central,Office Supplies,Paper,15.936,5.3784
2015-05-07,South,Office Supplies,Paper,45.68,21.0128
2015-05-08,Central,Furniture,Furnishings,123.96,11.1564
2015-05-08,Central,Office Supplies,Binders,43.98,21.99
2015-05-08,Central,Technology,Phones,377.97,105.8316
2015-05-08,East,Furniture,Chairs,127.764,21.294
2015-05-08,East,Furniture,Furnishings,87.792,31.44
2015-05-08,East,Office Supplies,Paper,57.379999999999995,27.5424
2015-05-08,East,Office Supplies,Supplies,357.93,7.1586
2015-05-08,East,Technology,Copiers,2799.944,1014.9797
2015-05-08,West,Office Supplies,Art,5.248,0.5904
2015-05-09,South,Office Supplies,Binders,48.81,23.9169
2015-05-10,Central,Office Supplies,Appliances,70.97,-191.619
2015-05-10,Central,Office Supplies,Art,36.784,3.6784
2015-05-10,West,Technology,Accessories,46.688,-2.918
2015-05-11,West,Furniture,Chairs,191.968,16.7972
2015-05-12,Central,Furniture,Furnishings,21.968,-15.9268
2015-05-12,Central,Office Supplies,Paper,127.904,41.5688
2015-05-12,Central,Technology,Phones,619.152,69.6546
2015-05-12,East,Office Supplies,Storage,36.63,9.8901
2015-05-12,West,Office Supplies,Binders,14.592,4.9248
2015-05-12,West,Office Supplies,Paper,38.519999999999996,17.334
2015-05-12,West,Technology,Phones,201.584,20.1584
2015-05-13,Central,Office Supplies,Fasteners,16.0,5.6
2015-05-13,Central,Technology,Phones,222.384,16.6788
2015-05-14,East,Office Supplies,Art,200.968,18.157600000000002
2015-05-14,East,Office Supplies,Binders,23.484,-17.0584
2015-05-14,East,Office Supplies,Envelopes,200.984,62.8075
2015-05-14,East,Office Supplies,Labels,145.05599999999998,49.5112
2015-05-14,West,Furniture,Bookcases,509.9575,41.9965
2015-05-14,West,Furniture,Chairs,819.92,75.1666
2015-05-14,West,Furniture,Furnishings,122.91,34.4148
2015-05-14,West,Office Supplies,Storage,1117.92,55.896
2015-05-15,East,Office Supplies,Storage,51.968,-10.3936
2015-05-15,South,Office Supplies,Envelopes,17.94,8.7906
2015-05-16,South,Technology,Accessories,255.968,31.996
2015-05-17,Central,Office Supplies,Binders,33.28,-49.92
2015-05-17,Central,Office Supplies,Paper,14.088,4.9308
2015-05-17,East,Office Supplies,Labels,31.5,15.12
2015-05-17,East,Office Supplies,Supplies,55.6,16.124
2015-05-18,West,Office Supplies,Paper,10.86,5.3214
2015-05-20,South,Furniture,Furnishings,163.136,20.392
2015-05-20,South,Office Supplies,Binders,6.408,-4.9128
2015-05-21,Central,Office Supplies,Appliances,20.768,-52.9584
2015-05-21,East,Office Supplies,Binders,24.588,-18.0312
2015-05-21,West,Office Supplies,Binders,26.976,8.7672
2015-05-22,West,Office Supplies,Labels,8.26,3.7996
2015-05-22,West,Office Supplies,Storage,104.79,29.3412
2015-05-22,West,Technology,Machines,2973.32,334.4985
2015-05-22,West,Technology,Phones,775.728,58.1796
2015-05-23,Central,Furniture,Furnishings,75.33,19.5858
2015-05-23,Central,Office Supplies,Appliances,850.5,245.7
2015-05-23,East,Office Supplies,Storage,51.45,13.8915
2015-05-23,South,Office Supplies,Envelopes,186.69,87.7443
2015-05-23,West,Office Supplies,Appliances,121.792,13.7016
2015-05-23,West,Office Supplies,Binders,19.194,-12.796
2015-05-24,Central,Furniture,Chairs,602.651,-163.5767
2015-05-24,Central,Office Supplies,Binders,7.656,-13.0152
2015-05-25,Central,Office Supplies,Art,21.24,8.0712
2015-05-25,Central,Office Supplies,Binders,127.96,60.1412
2015-05-25,Central,Office Supplies,Paper,32.368,11.7334
2015-05-25,Central,Office Supplies,Supplies,22.368,1.6776
2015-05-25,Central,Technology,Accessories,207.984,36.3972
2015-05-25,South,Technology,Phones,467.04,58.38
2015-05-25,West,Furniture,Furnishings,14.73,4.8609
2015-05-25,West,Office Supplies,Appliances,845.728,84.5728
2015-05-26,Central,Furniture,Chairs,210.616,-33.1832
2015-05-26,Central,Technology,Machines,399.54,-79.908
2015-05-26,South,Office Supplies,Envelopes,12.224,4.4312
2015-05-26,South,Office Supplies,Paper,172.0,59.7432
2015-05-26,South,Technology,Accessories,167.944,50.3832
2015-05-26,West,Furniture,Furnishings,20.24,7.8936
2015-05-28,East,Office Supplies,Art,47.82,14.346
2015-05-28,East,Office Supplies,Binders,6.096,2.0574
2015-05-28,East,Office Supplies,Labels,13.05,6.003
2015-05-28,East,Office Supplies,Paper,45.36,21.7728
2015-05-28,East,Office Supplies,Storage,629.1999999999999,184.773
2015-05-28,East,Technology,Phones,45.99,13.3371
2015-05-28,West,Office Supplies,Art,6.63,1.7901
2015-05-29,Central,Office Supplies,Labels,12.39,5.6994
2015-05-29,East,Furniture,Chairs,317.058,-86.0586
2015-05-29,East,Furniture,Furnishings,41.568,-4.1568
2015-05-29,East,Office Supplies,Fasteners,8.04,2.9145
2015-05-29,East,Office Supplies,Paper,85.056,28.7064
2015-05-29,West,Office Supplies,Binders,167.76,62.91
2015-05-29,West,Office Supplies,Paper,32.4,15.552
2015-05-29,West,Office Supplies,Storage,540.57,140.5482
2015-05-30,East,Office Supplies,Appliances,160.32,44.8896
2015-05-30,East,Technology,Phones,368.82,6.2652
2015-05-30,South,Technology,Accessories,151.96,36.4704
2015-05-31,Central,Furniture,Chairs,2567.84,770.352
2015-05-31,Central,Furniture,Furnishings,51.56,-61.872
2015-05-31,Central,Office Supplies,Binders,3.564,-6.237
2015-05-31,Central,Office Supplies,Labels,5.904,1.9926
2015-05-31,Central,Office Supplies,Paper,173.488,54.215
2015-05-31,East,Furniture,Furnishings,30.479999999999997,12.0828
2015-05-31,East,Office Supplies,Fasteners,7.56,0.3024
2015-05-31,East,Office Supplies,Paper,274.8,134.652
2015-05-31,East,Office Supplies,Storage,62.18,16.7886
2015-05-31,South,Office Supplies,Art,10.272,1.1556
2015-05-31,West,Furniture,Bookcases,1406.86,140.686
2015-05-31,West,Office Supplies,Labels,15.75,7.56
2015-05-31,West,Office Supplies,Paper,163.9,74.81020000000001
2015-05-31,West,Office Supplies,Storage,403.98,82.4178
2015-06-01,Central,Office Supplies,Binders,409.408,172.4912
2015-06-01,Central,Office Supplies,Labels,28.91,13.2986
2015-06-01,Central,Office Supplies,Paper,42.24,13.2
2015-06-01,Central,Technology,Phones,341.88,95.7264
2015-06-01,West,Office Supplies,Paper,11.76,5.7624
2015-06-04,East,Furniture,Furnishings,35.28,11.9952
2015-06-04,East,Office Supplies,Paper,30.44,14.3068
2015-06-04,West,Office Supplies,Art,9.26,3.0558
2015-06-04,West,Office Supplies,Labels,7.38,3.4686
2015-06-04,West,Technology,Accessories,1109.95,431.98199999999997
2015-06-05,Central,Office Supplies,Paper,10.56,4.752
2015-06-05,East,Furniture,Chairs,1522.638,169.182
2015-06-07,East,Office Supplies,Art,8.016,1.002
2015-06-07,East,Office Supplies,Binders,18.312,-12.208
2015-06-07,East,Office Supplies,Paper,25.92,9.072
2015-06-07,West,Office Supplies,Binders,7.52,2.632
2015-06-08,Central,Office Supplies,Appliances,143.128,-393.602
2015-06-08,Central,Technology,Accessories,2.376,0.7425
2015-06-08,South,Furniture,Furnishings,173.208,45.4671
2015-06-08,South,Office Supplies,Art,4.448,0.3336
2015-06-08,South,Office Supplies,Binders,18.264,-13.3936
2015-06-08,South,Office Supplies,Labels,9.0,3.15
2015-06-08,South,Office Supplies,Paper,215.728,67.415
2015-06-08,South,Office Supplies,Storage,516.96,-6.462
2015-06-09,Central,Office Supplies,Paper,12.96,6.2208
2015-06-09,South,Office Supplies,Binders,215.82,-13.213999999999999
2015-06-09,South,Technology,Accessories,72.6,-8.1675
2015-06-09,West,Furniture,Furnishings,355.36,92.3936
2015-06-09,West,Technology,Phones,140.376,8.7735
2015-06-11,South,Furniture,Chairs,1123.92,-182.637
2015-06-11,South,Furniture,Furnishings,77.832,18.09
2015-06-11,South,Office Supplies,Art,117.068,23.36
2015-06-11,South,Office Supplies,Binders,118.62799999999999,-49.3404
2015-06-11,South,Office Supplies,Paper,32.4,15.552
2015-06-11,South,Office Supplies,Storage,1600.432,72.974
2015-06-11,South,Technology,Accessories,53.7,10.203
2015-06-11,South,Technology,Phones,249.584,31.198
2015-06-12,Central,Office Supplies,Storage,24.56,6.8768
2015-06-12,East,Furniture,Furnishings,43.296,4.3296
2015-06-12,East,Office Supplies,Paper,20.736,7.2576
2015-06-12,East,Office Supplies,Storage,29.9,5.083
2015-06-12,South,Technology,Phones,55.984,4.1988
2015-06-13,East,Office Supplies,Art,3.424,0.2996
2015-06-13,East,Office Supplies,Binders,38.1,17.310200000000002
2015-06-13,East,Technology,Accessories,67.98,14.9556
2015-06-13,South,Office Supplies,Art,24.78,6.9384
2015-06-13,South,Office Supplies,Binders,19.14,8.8044
2015-06-13,South,Office Supplies,Paper,38.879999999999995,18.662399999999998
2015-06-13,South,Technology,Copiers,899.97,314.9895
2015-06-13,West,Office Supplies,Binders,36.624,13.734
2015-06-14,East,Furniture,Furnishings,51.072,5.1072
2015-06-15,South,Technology,Accessories,11.672,-0.7295
2015-06-15,West,Furniture,Furnishings,404.96000000000004,-25.4
2015-06-15,West,Office Supplies,Paper,9.568,2.99
2015-06-15,West,Office Supplies,Storage,82.368,-19.5624
2015-06-15,West,Technology,Phones,225.576,22.5576
2015-06-16,Central,Furniture,Chairs,197.372,-25.3764
2015-06-16,Central,Office Supplies,Envelopes,28.752,9.3444
2015-06-16,Central,Office Supplies,Paper,27.216,9.8658
2015-06-16,East,Office Supplies,Binders,3050.376,1143.891
2015-06-16,East,Office Supplies,Envelopes,6.208,2.1728
2015-06-16,East,Technology,Phones,133.98,33.495
2015-06-18,South,Furniture,Chairs,643.136,56.2744
2015-06-18,South,Furniture,Furnishings,60.84,19.4688
2015-06-18,South,Office Supplies,Art,13.632,3.5784
2015-06-18,South,Office Supplies,Binders,73.749,27.963
2015-06-18,South,Office Supplies,Paper,20.736,7.2576
2015-06-18,South,Office Supplies,Storage,450.04,58.5052
2015-06-18,South,Technology,Phones,467.97,140.391
2015-06-18,West,Furniture,Furnishings,75.36,20.724
2015-06-18,West,Office Supplies,Art,51.98,15.0742
2015-06-18,West,Office Supplies,Binders,13.692,-9.4304
2015-06-18,West,Office Supplies,Paper,11.952,4.3326
2015-06-19,Central,Office Supplies,Binders,5.792,-9.5568
2015-06-19,Central,Office Supplies,Storage,228.92,14.3075
2015-06-19,East,Office Supplies,Labels,5.904,1.9926
2015-06-19,West,Furniture,Furnishings,12.56,4.0192
2015-06-19,West,Office Supplies,Envelopes,186.69,87.7443
2015-06-19,West,Office Supplies,Paper,6.48,3.1104
2015-06-20,East,Technology,Accessories,319.984,91.9954
2015-06-20,West,Furniture,Furnishings,257.64,100.4796
2015-06-20,West,Technology,Phones,251.92000000000002,62.984
2015-06-21,South,Technology,Phones,107.976,37.7916
2015-06-22,Central,Furniture,Tables,796.425,-525.6405
2015-06-22,East,Office Supplies,Binders,1217.568,456.588
2015-06-22,West,Office Supplies,Fasteners,4.96,2.3312
2015-06-23,South,Furniture,Furnishings,27.42,9.3228
2015-06-23,South,Office Supplies,Binders,165.98,74.691
2015-06-23,South,Technology,Accessories,75.0,18.0
2015-06-23,West,Office Supplies,Fasteners,5.43,1.7919
2015-06-23,West,Technology,Phones,563.128,50.713499999999996
2015-06-25,Central,Furniture,Furnishings,75.384,-20.7306
2015-06-25,Central,Office Supplies,Binders,0.984,-1.476
2015-06-25,Central,Office Supplies,Labels,4.608,1.6704
2015-06-25,Central,Office Supplies,Paper,47.952,16.1838
2015-06-25,East,Office Supplies,Paper,31.104,10.8864
2015-06-25,East,Office Supplies,Storage,78.256,-17.6076
2015-06-25,West,Furniture,Furnishings,204.85,57.358
2015-06-25,West,Office Supplies,Art,20.96,5.24
2015-06-25,West,Office Supplies,Binders,88.752,27.735
2015-06-25,West,Office Supplies,Storage,304.23,9.1269
2015-06-26,Central,Technology,Accessories,41.9,8.799
2015-06-26,Central,Technology,Phones,971.88,109.3365
2015-06-26,East,Office Supplies,Paper,43.056,15.6078
2015-06-26,South,Furniture,Chairs,332.94,79.9056
2015-06-26,South,Office Supplies,Binders,187.0,90.19040000000001
2015-06-26,South,Office Supplies,Storage,15.42,4.1634
2015-06-28,East,Furniture,Bookcases,482.94,-376.6932
2015-06-28,East,Office Supplies,Paper,15.552,5.4432
2015-06-28,South,Office Supplies,Art,140.75,42.225
2015-06-28,South,Office Supplies,Binders,119.56,54.9976
2015-06-28,West,Furniture,Furnishings,621.76,46.632
2015-06-28,West,Office Supplies,Labels,5.904,1.9926
2015-06-29,Central,Technology,Phones,269.98,72.8946
2015-06-29,East,Furniture,Chairs,117.882,1.3098
2015-06-29,East,Furniture,Furnishings,20.104,1.7591
2015-06-29,East,Office Supplies,Paper,24.96,11.232
2015-07-02,Central,Furniture,Chairs,790.538,-98.63419999999999
2015-07-02,Central,Office Supplies,Appliances,32.784,-85.2384
2015-07-02,Central,Office Supplies,Paper,11.168,3.7692
2015-07-02,Central,Office Supplies,Storage,504.10400000000004,54.9967
2015-07-02,East,Office Supplies,Paper,19.44,9.3312
2015-07-02,South,Furniture,Furnishings,159.84,45.954
2015-07-02,South,Office Supplies,Binders,2.892,-2.3136
2015-07-02,South,Office Supplies,Paper,36.896,12.9586
2015-07-02,South,Technology,Phones,74.24,8.352
2015-07-03,East,Furniture,Furnishings,451.352,27.096399999999996
2015-07-03,East,Office Supplies,Paper,6.72,2.436
2015-07-03,South,Furniture,Chairs,70.98,4.9686
2015-07-03,South,Office Supplies,Labels,294.93,144.5157
2015-07-04,Central,Technology,Phones,1099.96,285.9896
2015-07-04,East,Office Supplies,Art,15.48,4.4892
